Sampling_Date;Site;Sample;BorN;Substrate_ID;PrSub;Status;Frequency;ALength;Age;Substrate_Type;Position;Drill
03.08.2012;2;2012-3;2;2649;Serripes_groenlandicus_empty_shell;empty_test;1;10;4;primary;primary;1
03.08.2012;2;2012-3;2;2649;Serripes_groenlandicus_empty_shell;empty_test;1;9;4;primary;primary;0
03.08.2012;2;2012-3;2;2649;Serripes_groenlandicus_empty_shell;empty_test;1;10;4;primary;primary;0
03.08.2012;2;2012-3;2;2649;Serripes_groenlandicus_empty_shell;empty_test;1;11;4;primary;primary;0
03.08.2012;2;2012-3;2;2649;Serripes_groenlandicus_empty_shell;empty_test;1;11;5;primary;primary;0
03.08.2012;2;2012-3;2;2651;Ciliatocardium_ciliatum_empty_shell;live_barnacle;1;4;0;primary;primary;0
03.08.2012;2;2012-3;2;2651;Ciliatocardium_ciliatum_empty_shell;live_barnacle;2;3;0;primary;primary;0
03.08.2012;2;2012-3;2;2652;Hiatella_arctica_empty_shell;empty_test;1;8;3;primary;primary;0
03.08.2012;2;2012-3;2;2655;Heteranomia_squamula_empty_shell;empty_test;1;6;1;primary;primary;0
03.08.2012;2;2012-3;2;2655;Heteranomia_squamula_empty_shell;empty_test;2;5;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;5;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;10;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;10;4;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;7;3;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;12;4;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;11;4;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;10;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;8;4;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;5;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;0.5;0;primary;primary;NA
03.08.2012;2;2012-4;2;2661;gravel;empty_test;3;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;empty_test;2;1;0;primary;primary;NA
03.08.2012;2;2012-4;2;2661;gravel;empty_test;1;6;3;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;7;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;10;4;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;4;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;4;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;3;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;7;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;other;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;13;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;7;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;5;4;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;4;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;5;3;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;6;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;9;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;3;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;3;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;3;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;8;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;10;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;4;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;7;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;6;2;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;13;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;5;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;other;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;1;0;other;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;10;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;4;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;5;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;9;4;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;11;0.5;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;29;3;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;4;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;9;5;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;33;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;10;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;9;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;7;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;11;4;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;6;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;4;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;20;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;other;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;1;0;other;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;8;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;10;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;7;primary;primary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2661;gravel;live_barnacle;1;12;6;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2662;gravel;empty_test;1;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2662;gravel;live_barnacle;3;3;0;primary;primary;0
03.08.2012;2;2012-4;2;2662;gravel;live_barnacle;2;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2662;gravel;live_barnacle;1;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;empty_test;2;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;empty_test;1;7;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;2;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;8;3;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;4;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;9;3;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;8;3;primary;primary;0
03.08.2012;2;2012-4;2;2663;gravel;live_barnacle;1;10;3;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;empty_test;1;13;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;empty_test;1;12;5;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;empty_test;1;8;5;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;other;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;5;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;5;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;11;6;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;2;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;16;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;12;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;2;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;3;0;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;1
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;13;8;primary;primary;1
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;15;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;18;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;18;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;3;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;18;8;primary;primary;0
03.08.2012;2;2012-4;2;2667;Serripes_groenlandicus_empty_shell;live_barnacle;1;14;8;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;8;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;8;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;8;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;6;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;4;primary;primary;1
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;empty_test;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;2;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;2;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;2;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;7;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;5;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;3;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.5;0;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;4;0.5;0;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;8;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;5;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;6;2;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;5;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;3;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;9;5;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;5;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;4;primary;primary;1
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;3;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;7;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;2;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;6;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;1;10;4;primary;primary;0
03.08.2012;2;2012-4;2;2668;Serripes_groenlandicus_empty_shell;live_barnacle;2;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;empty_test;1;9;6;primary;primary;0
03.08.2012;2;2012-4;2;2669;gravel;empty_test;1;12;6;primary;primary;0
03.08.2012;2;2012-4;2;2669;gravel;empty_test;1;3;0;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;3;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;3;0.5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;5;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;8;3;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;8;3;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;8;3;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;7;4;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;6;1;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;7;2;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;9;5;primary;primary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;8;2;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2669;gravel;live_barnacle;1;7;5;primary;primary;1
03.08.2012;2;2012-4;2;2671;gravel;live_barnacle;3;0.5;0;primary;primary;0
03.08.2012;2;2012-4;2;2671;gravel;live_barnacle;3;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2671;gravel;live_barnacle;4;2;0;primary;primary;0
03.08.2012;2;2012-4;2;2675;gravel;empty_test;1;7;3;primary;primary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;9;4;primary;primary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;3;1;0;primary;primary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;9;4;primary;primary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;8;2;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;1;0;live_barnacle;secondary;0
03.08.2012;2;2012-4;2;2675;gravel;live_barnacle;1;6;2;barnacle_empty_test;secondary;0
03.08.2012;2;2012-4;2;3114;Serripes_groenlandicus_empty_shell;empty_test;1;3;1;primary;primary;0
03.08.2012;2;2012-4;2;3114;Serripes_groenlandicus_empty_shell;empty_test;1;0.8;0;primary;primary;0
03.08.2012;2;2012-4;2;3114;Serripes_groenlandicus_empty_shell;empty_test;1;0.8;0;live_barnacle;secondary;1
